acc_ref,beat_no,severity,no_vehicle,no_casualt,a_date,a_day,a_date_day,a_date_mon,a_date_yr,a_time_hr,a_time_min,loc_auth,road1_class,road1_no,road_type,speed_limi,junc_det,junc_ctrl,road2_class,road2_no,light_cond,weather,road_surf,spec_cond,cway_hzrds,ovrtk_patrn,easting,northing,net_id,net_type,acc_type,text_id,division,Postcode,ped_xing_hc,ped_xing_p,place_reported,latitude,longitude
42312,,Slight,3,2,21/01/2012,Saturday,21,January,12,14,0,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,323750,675880,0,Unset,M.V.N.P.,354406,unset,EH52DL,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.96990065,-3.221789358
43612,,Slight,1,1,20/01/2012,Friday,20,January,12,21,0,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,320270,669810,565043,Segment,Cyclist,354407,unset,EH143AQ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.91480501,-3.275741827
43912,,Slight,1,1,22/01/2012,Sunday,22,January,12,18,30,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,326760,676230,0,Unset,Pedestrian,354408,unset,EH65LJ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.97351354,-3.173665538
44912,,Serious,2,1,20/01/2012,Friday,20,January,12,7,30,230,A,90,Single carriageway - 2 lanes,40,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,321720,674800,555525,Segment,Cyclist,354409,unset,EH42AG,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,Elsewhere,55.95987168,-3.25399451
45012,,Slight,2,1,23/01/2012,Monday,23,January,12,11,40,230,A,8,Dual carriageway - 2 lanes,30,Other junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,325810,674000,520635,Junction,Bus,354410,unset,EH22AN,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Central refuge - no other controls,At scene,55.95333366,-3.188271458
45212,,Slight,1,1,23/01/2012,Monday,23,January,12,9,0,230,Unclassified,,One way Street,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,326690,672300,566267,Segment,Pedestrian,354411,unset,EH165AA,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.93819603,-3.17371812
46212,,Slight,2,1,18/01/2012,Wednesday,18,January,12,14,30,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,326370,672950,532747,Junction,Cyclist,354412,unset,EH89SN,No crossing facility within 50m or physical crossing facility not controlled by authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene,55.94398669,-3.179017607
47212,,Slight,1,1,21/01/2012,Saturday,21,January,12,16,0,230,B,901,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,325400,675010,519819,Junction,Pedestrian,354413,unset,EH74EN,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene,55.96234387,-3.195116233
48012,,Slight,2,2,24/01/2012,Tuesday,24,January,12,11,0,230,C,,Single carriageway - 2 lanes,30,Other junction,Automatic Traffic Signal,C,,Daylight: no street lighting,Raining (without high winds),Dry,None,None,No overtaking,325620,673580,521124,Junction,T.V.N.P.,354414,unset,EH12NT,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene,55.94953106,-3.191198004
48112,,Slight,2,1,23/01/2012,Monday,23,January,12,18,50,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,319370,672730,551794,Segment,Cyclist,354415,unset,EH127UJ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere,55.94088708,-3.291010378
48812,,Slight,2,1,23/01/2012,Monday,23,January,12,8,35,230,A,900,Single carriageway - 2 lanes,30,Other junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,326080,674450,520665,Junction,Cyclist,354416,unset,EH13NQ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,Elsewhere,55.95741803,-3.184071424
51212,,Slight,1,1,23/01/2012,Monday,23,January,12,16,40,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,319330,672900,551757,Segment,Pedestrian,354417,unset,EH127TZ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene,55.94240757,-3.291701489
51412,,Slight,1,1,25/01/2012,Wednesday,25,January,12,16,0,230,A,702,Single carriageway - 2 lanes,30,Other junction,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Fine with high winds,Dry,None,None,No overtaking,324590,672120,522027,Junction,Pedestrian,354418,unset,EH104EB,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.93625414,-3.207281259
52512,,Serious,2,1,16/01/2012,Monday,16,January,12,17,30,230,Unclassified,,Single carriageway - 2 lanes,30,Crossroads,Give way sign or markings,C,,Darkness: street lights present but unlit,Fine (without high winds),Dry,None,None,No overtaking,325480,672120,522048,Junction,Cyclist,354419,unset,EH91HR,Control by other authorised person,Pedestrian phase at traffic signal junction,Elsewhere,55.93639291,-3.193036241
53012,,Slight,1,1,26/01/2012,Thursday,26,January,12,9,19,230,Unclassified,,Single carriageway - 2 lanes,60,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,314410,675670,0,Unset,S.V.N.P.,354420,unset,EH299EH,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.96644032,-3.371336212
54112,,Slight,2,1,27/01/2012,Friday,27,January,12,9,0,230,A,8,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,C,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,321490,673000,521754,Junction,Cyclist,354421,unset,EH126TY,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.94366357,-3.257153805
54912,,Serious,1,1,26/01/2012,Thursday,26,January,12,18,20,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Fine with high winds,Dry,None,None,No overtaking,327530,675230,557464,Segment,Pedestrian,354422,unset,EH68BU,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.96464643,-3.161060118
56512,,Slight,1,1,27/01/2012,Friday,27,January,12,17,30,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Unknown,Dry,None,None,No overtaking,322840,670780,554732,Segment,Pedestrian,354423,unset,EH141BY,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere,55.92393825,-3.234907789
57212,,Slight,1,1,28/01/2012,Saturday,28,January,12,22,0,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Other,Dry,None,None,No overtaking,330160,674300,0,Unset,Pedestrian,354424,unset,EH151UD,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere,55.95668086,-3.118692384
58312,,Slight,2,2,29/01/2012,Sunday,29,January,12,21,0,230,C,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,323250,676890,519004,Junction,T.V.N.P.,354425,unset,EH51PF,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.97889455,-3.230086953
58512,,Slight,1,1,29/01/2012,Sunday,29,January,12,2,15,230,A,900,Dual carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,325920,674100,558533,Segment,Bus,354426,unset,EH13SJ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.95424902,-3.186537537
58812,,Slight,2,1,28/01/2012,Saturday,28,January,12,19,10,230,A,720,Dual carriageway - 2 lanes,70,Not at or within 20 metres of junction,unset,\,,Darkness: no street lighting,Fine (without high winds),Dry,None,Involvement with previous accident,No overtaking,319810,669480,2579027,Segment,T.V.N.P.,354427,unset,EH143BT,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.91176398,-3.283002202
60812,,Serious,2,1,30/01/2012,Monday,30,January,12,15,0,230,A,70,Single carriageway - 2 lanes,30,'T' or staggered junction,Automatic Traffic Signal,C,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,322210,670830,529735,Junction,T.V.N.P.,354428,unset,EH141LS,Control by other authorised person,Pedestrian phase at traffic signal junction,At scene,55.92428596,-3.245002364
62512,,Slight,2,1,03/01/2012,Tuesday,3,January,12,13,30,230,A,900,Dual carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,326680,675350,558473,Segment,Bus,354429,unset,EH65BX,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere,55.96559549,-3.174707643
64312,,Slight,2,1,09/01/2012,Monday,9,January,12,8,15,230,Unclassified,,Single carriageway - 2 lanes,30,Multiple junction,Give way sign or markings,Unclassified,,Darkness: street lights present but unlit,Fine (without high winds),Dry,None,None,No overtaking,320110,671950,0,Unset,T.V.N.P.,354430,unset,EH127LY,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere,55.93400342,-3.278934256
64412,,Slight,3,1,01/02/2012,Wednesday,1,February,12,12,10,230,A,199,Single carriageway - 2 lanes,40,Other junction,Give way sign or markings,Unclassified,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,329680,674920,522489,Junction,M.V.N.P.,356784,unset,EH151ED,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.96218097,-3.126541116
64812,,Serious,1,1,01/02/2012,Wednesday,1,February,12,10,0,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,326140,676350,532552,Junction,Pedestrian,356785,unset,EH64ET,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene,55.97449663,-3.183631538
65812,,Slight,1,1,27/01/2012,Friday,27,January,12,12,35,230,C,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,326980,674840,2106481,Segment,Pedestrian,354431,unset,EH75QE,Control by other authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene,55.9610594,-3.169764047
67612,,Slight,2,1,02/02/2012,Thursday,2,February,12,18,20,230,C,,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,B,701,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,328270,668480,530308,Junction,T.V.N.P.,356787,unset,EH166QT,No crossing facility within 50m or physical crossing facility not controlled by authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene,55.90411526,-3.147413192
67712,,Serious,1,1,02/02/2012,Thursday,2,February,12,17,30,230,A,1140,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,328840,674190,554894,Segment,Pedestrian,356788,unset,EH87BJ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene,55.95549892,-3.139802351
